date,close,ret
2016-11-26,735.382019,-0.00845
2016-11-27,732.034973,-0.004551
2016-11-28,735.812988,0.005161
2016-11-29,735.604004,-0.000284
2016-11-30,745.690979,0.013713
2016-12-01,756.773987,0.014863
2016-12-02,777.94397,0.027974
2016-12-03,771.155029,-0.008727
2016-12-04,773.872009,0.003523
2016-12-05,758.700012,-0.019605
2016-12-06,764.223999,0.007281
2016-12-07,768.132019,0.005114
2016-12-08,770.809998,0.003486
2016-12-09,772.794006,0.002574
2016-12-10,774.650024,0.002402
2016-12-11,769.731018,-0.00635
2016-12-12,780.086975,0.013454
2016-12-13,780.55603,0.000601
2016-12-14,781.481018,0.001185
2016-12-15,778.088013,-0.004342
2016-12-16,784.906982,0.008764
2016-12-17,790.828979,0.007545
2016-12-18,790.530029,-0.000378
2016-12-19,792.713989,0.002763
2016-12-20,800.875977,0.010296
2016-12-21,834.281006,0.041711
2016-12-22,864.539978,0.03627
2016-12-23,921.984009,0.066445
2016-12-24,898.822021,-0.025122
2016-12-25,896.182983,-0.002936
2016-12-26,907.609985,0.012751
2016-12-27,933.197998,0.028193
2016-12-28,975.921021,0.045781
2016-12-29,973.497009,-0.002484
2016-12-30,961.237976,-0.012593
2016-12-31,963.742981,0.002606
2017-01-01,998.325012,0.035883
2017-01-02,1021.75,0.023464
2017-01-03,1043.839966,0.02162
2017-01-04,1154.72998,0.106233
2017-01-05,1013.380005,-0.12241
2017-01-06,902.200989,-0.109711
2017-01-07,908.585022,0.007076
2017-01-08,911.198975,0.002877
2017-01-09,902.828003,-0.009187
2017-01-10,907.679016,0.005373
2017-01-11,777.757019,-0.143136
2017-01-12,804.833984,0.034814
2017-01-13,823.984009,0.023794
2017-01-14,818.411987,-0.006762
2017-01-15,821.797974,0.004137
2017-01-16,831.533997,0.011847
2017-01-17,907.937988,0.091883
2017-01-18,886.617981,-0.023482
2017-01-19,899.072998,0.014048
2017-01-20,895.026001,-0.004501
2017-01-21,921.789001,0.029902
2017-01-22,924.672974,0.003129
2017-01-23,921.012024,-0.003959
2017-01-24,892.687012,-0.030754
2017-01-25,901.541992,0.009919
2017-01-26,917.585999,0.017796
2017-01-27,919.75,0.002358
2017-01-28,921.590027,0.002001
2017-01-29,919.495972,-0.002272
2017-01-30,920.382019,0.000964
2017-01-31,970.403015,0.054348
2017-02-01,989.02301,0.019188
2017-02-02,1011.799988,0.02303
2017-02-03,1029.910034,0.017899
2017-02-04,1042.900024,0.012613
2017-02-05,1027.339966,-0.01492
2017-02-06,1038.150024,0.010522
2017-02-07,1061.349976,0.022347
2017-02-08,1063.069946,0.001621
2017-02-09,994.382996,-0.064612
2017-02-10,988.674011,-0.005741
2017-02-11,1004.450012,0.015957
2017-02-12,999.18103,-0.005246
2017-02-13,990.642029,-0.008546
2017-02-14,1004.549988,0.014039
2017-02-15,1007.47998,0.002917
2017-02-16,1027.439941,0.019812
2017-02-17,1046.209961,0.018269
2017-02-18,1054.420044,0.007847
2017-02-19,1047.869995,-0.006212
2017-02-20,1079.97998,0.030643
2017-02-21,1115.300049,0.032704
2017-02-22,1117.439941,0.001919
2017-02-23,1166.719971,0.044101
2017-02-24,1173.680054,0.005966
2017-02-25,1143.839966,-0.025424
2017-02-26,1165.199951,0.018674
2017-02-27,1179.969971,0.012676
2017-02-28,1179.969971,0.0
2017-03-01,1222.5,0.036043
2017-03-02,1251.01001,0.023321
2017-03-03,1274.98999,0.019168
2017-03-04,1255.150024,-0.015561
2017-03-05,1267.119995,0.009537
2017-03-06,1272.829956,0.004506
2017-03-07,1223.540039,-0.038725
2017-03-08,1150.0,-0.060104
2017-03-09,1188.48999,0.03347
2017-03-10,1116.719971,-0.060388
2017-03-11,1175.829956,0.052932
2017-03-12,1221.380005,0.038739
2017-03-13,1231.920044,0.00863
2017-03-14,1240.0,0.006559
2017-03-15,1249.609985,0.00775
2017-03-16,1187.810059,-0.049455
2017-03-17,1100.22998,-0.073732
2017-03-18,973.817993,-0.114896
2017-03-19,1036.73999,0.064614
2017-03-20,1054.22998,0.01687
2017-03-21,1120.540039,0.062899
2017-03-22,1049.140015,-0.063719
2017-03-23,1038.589966,-0.010056
2017-03-24,937.52002,-0.097315
2017-03-25,972.778992,0.037609
2017-03-26,966.724976,-0.006223
2017-03-27,1045.77002,0.081766
2017-03-28,1047.150024,0.00132
2017-03-29,1039.969971,-0.006857
2017-03-30,1026.430054,-0.01302
2017-03-31,1071.790039,0.044192
2017-04-01,1080.5,0.008127
2017-04-02,1102.170044,0.020056
2017-04-03,1143.810059,0.03778
2017-04-04,1133.25,-0.009232
2017-04-05,1124.780029,-0.007474
2017-04-06,1182.680054,0.051477
2017-04-07,1176.900024,-0.004887
2017-04-08,1175.949951,-0.000807
2017-04-09,1187.869995,0.010137
2017-04-10,1187.130005,-0.000623
2017-04-11,1205.01001,0.015062
2017-04-12,1200.369995,-0.003851
2017-04-13,1169.280029,-0.0259
2017-04-14,1167.540039,-0.001488
2017-04-15,1172.52002,0.004265
2017-04-16,1182.939941,0.008887
2017-04-17,1193.910034,0.009274
2017-04-18,1211.670044,0.014876
2017-04-19,1210.290039,-0.001139
2017-04-20,1229.079956,0.015525
2017-04-21,1222.050049,-0.00572
2017-04-22,1231.709961,0.007905
2017-04-23,1207.209961,-0.019891
2017-04-24,1250.150024,0.03557
2017-04-25,1265.48999,0.01227
2017-04-26,1281.079956,0.012319
2017-04-27,1317.72998,0.028609
2017-04-28,1316.47998,-0.000949
2017-04-29,1321.790039,0.004034
2017-04-30,1347.890015,0.019746
2017-05-01,1421.599976,0.054685
2017-05-02,1452.819946,0.021961
2017-05-03,1490.089966,0.025654
2017-05-04,1537.670044,0.031931
2017-05-05,1555.449951,0.011563
2017-05-06,1578.800049,0.015012
2017-05-07,1596.709961,0.011344
2017-05-08,1723.349976,0.079313
2017-05-09,1755.359985,0.018574
2017-05-10,1787.130005,0.018099
2017-05-11,1848.569946,0.034379
2017-05-12,1724.23999,-0.067257
2017-05-13,1804.910034,0.046786
2017-05-14,1808.910034,0.002216
2017-05-15,1738.430054,-0.038963
2017-05-16,1734.449951,-0.002289
2017-05-17,1839.089966,0.06033
2017-05-18,1888.650024,0.026948
2017-05-19,1987.709961,0.05245
2017-05-20,2084.72998,0.04881
2017-05-21,2041.199951,-0.02088
2017-05-22,2173.399902,0.064766
2017-05-23,2320.419922,0.067645
2017-05-24,2443.639893,0.053102
2017-05-25,2304.97998,-0.056743
2017-05-26,2202.419922,-0.044495
2017-05-27,2038.869995,-0.074259
2017-05-28,2155.800049,0.05735
2017-05-29,2255.610107,0.046298
2017-05-30,2175.469971,-0.035529
2017-05-31,2286.409912,0.050996
2017-06-01,2407.879883,0.053127
2017-06-02,2488.550049,0.033503
2017-06-03,2515.350098,0.010769
2017-06-04,2511.810059,-0.001407
2017-06-05,2686.810059,0.069671
2017-06-06,2863.199951,0.06565
2017-06-07,2732.159912,-0.045767
2017-06-08,2805.620117,0.026887
2017-06-09,2823.810059,0.006483
2017-06-10,2947.709961,0.043877
2017-06-11,2958.110107,0.003528
2017-06-12,2659.629883,-0.100902
2017-06-13,2717.02002,0.021578
2017-06-14,2506.370117,-0.07753
2017-06-15,2464.580078,-0.016674
2017-06-16,2518.560059,0.021902
2017-06-17,2655.879883,0.054523
2017-06-18,2548.290039,-0.04051
2017-06-19,2589.600098,0.016211
2017-06-20,2721.790039,0.051046
2017-06-21,2689.100098,-0.01201
2017-06-22,2705.409912,0.006065
2017-06-23,2744.909912,0.0146
2017-06-24,2608.719971,-0.049615
2017-06-25,2589.409912,-0.007402
2017-06-26,2478.449951,-0.042851
2017-06-27,2552.449951,0.029857
2017-06-28,2574.790039,0.008752
2017-06-29,2539.320068,-0.013776
2017-06-30,2480.840088,-0.02303
2017-07-01,2434.550049,-0.018659
2017-07-02,2506.469971,0.029541
2017-07-03,2564.060059,0.022977
2017-07-04,2601.639893,0.014656
2017-07-05,2601.98999,0.000135
2017-07-06,2608.560059,0.002525
2017-07-07,2518.659912,-0.034464
2017-07-08,2571.340088,0.020916
2017-07-09,2518.439941,-0.020573
2017-07-10,2372.560059,-0.057925
2017-07-11,2337.790039,-0.014655
2017-07-12,2398.840088,0.026114
2017-07-13,2357.899902,-0.017067
2017-07-14,2233.340088,-0.052827
2017-07-15,1998.859985,-0.104991
2017-07-16,1929.819946,-0.03454
2017-07-17,2228.409912,0.154724
2017-07-18,2318.879883,0.040598
2017-07-19,2273.429932,-0.0196
2017-07-20,2817.600098,0.239361
2017-07-21,2667.76001,-0.05318
2017-07-22,2810.120117,0.053363
2017-07-23,2730.399902,-0.028369
2017-07-24,2754.860107,0.008958
2017-07-25,2576.47998,-0.064751
2017-07-26,2529.449951,-0.018254
2017-07-27,2671.780029,0.056269
2017-07-28,2809.01001,0.051363
2017-07-29,2726.449951,-0.029391
2017-07-30,2757.179932,0.011271
2017-07-31,2875.340088,0.042855
2017-08-01,2718.26001,-0.05463
2017-08-02,2710.669922,-0.002792
2017-08-03,2804.72998,0.0347
2017-08-04,2895.889893,0.032502
2017-08-05,3252.909912,0.123285
2017-08-06,3213.939941,-0.01198
2017-08-07,3378.939941,0.051339
2017-08-08,3419.939941,0.012134
2017-08-09,3342.469971,-0.022652
2017-08-10,3381.280029,0.011611
2017-08-11,3650.620117,0.079656
2017-08-12,3884.709961,0.064123
2017-08-13,4073.26001,0.048536
2017-08-14,4325.129883,0.061835
2017-08-15,4181.930176,-0.033109
2017-08-16,4376.629883,0.046557
2017-08-17,4331.689941,-0.010268
2017-08-18,4160.620117,-0.039493
2017-08-19,4193.700195,0.007951
2017-08-20,4087.659912,-0.025286
2017-08-21,4001.73999,-0.021019
2017-08-22,4100.52002,0.024684
2017-08-23,4151.52002,0.012437
2017-08-24,4334.680176,0.044119
2017-08-25,4371.600098,0.008517
2017-08-26,4352.399902,-0.004392
2017-08-27,4382.879883,0.007003
2017-08-28,4382.660156,-5e-05
2017-08-29,4579.02002,0.044804
2017-08-30,4565.299805,-0.002996
2017-08-31,4703.390137,0.030248
2017-09-01,4892.009766,0.040103
2017-09-02,4578.77002,-0.064031
2017-09-03,4582.959961,0.000915
2017-09-04,4236.310059,-0.075639
2017-09-05,4376.529785,0.033099
2017-09-06,4597.120117,0.050403
2017-09-07,4599.879883,0.0006
2017-09-08,4228.75,-0.080683
2017-09-09,4226.060059,-0.000636
2017-09-10,4122.939941,-0.024401
2017-09-11,4161.27002,0.009297
2017-09-12,4130.810059,-0.00732
2017-09-13,3882.590088,-0.06009
2017-09-14,3154.949951,-0.187411
2017-09-15,3637.52002,0.152956
2017-09-16,3625.040039,-0.003431
2017-09-17,3582.879883,-0.01163
2017-09-18,4065.199951,0.134618
2017-09-19,3924.969971,-0.034495
2017-09-20,3905.949951,-0.004846
2017-09-21,3631.040039,-0.070382
2017-09-22,3630.699951,-9.4e-05
2017-09-23,3792.399902,0.044537
2017-09-24,3682.840088,-0.028889
2017-09-25,3926.070068,0.066044
2017-09-26,3892.350098,-0.008589
2017-09-27,4200.669922,0.079212
2017-09-28,4174.72998,-0.006175
2017-09-29,4163.069824,-0.002793
2017-09-30,4338.709961,0.04219
2017-10-01,4403.740234,0.014988
2017-10-02,4409.319824,0.001267
2017-10-03,4317.47998,-0.020829
2017-10-04,4229.359863,-0.02041
2017-10-05,4328.410156,0.02342
2017-10-06,4370.810059,0.009796
2017-10-07,4426.890137,0.012831
2017-10-08,4610.47998,0.041472
2017-10-09,4772.02002,0.035038
2017-10-10,4781.990234,0.002089
2017-10-11,4826.47998,0.009304
2017-10-12,5446.910156,0.128547
2017-10-13,5647.209961,0.036773
2017-10-14,5831.790039,0.032685
2017-10-15,5678.189941,-0.026338
2017-10-16,5725.589844,0.008348
2017-10-17,5605.509766,-0.020973
2017-10-18,5590.689941,-0.002644
2017-10-19,5708.52002,0.021076
2017-10-20,6011.450195,0.053066
2017-10-21,6031.600098,0.003352
2017-10-22,6008.419922,-0.003843
2017-10-23,5930.319824,-0.012998
2017-10-24,5526.640137,-0.06807
2017-10-25,5750.799805,0.04056
2017-10-26,5904.830078,0.026784
2017-10-27,5780.899902,-0.020988
2017-10-28,5753.089844,-0.004811
2017-10-29,6153.850098,0.06966
2017-10-30,6130.529785,-0.00379
2017-10-31,6468.399902,0.055113
2017-11-01,6767.310059,0.046211
2017-11-02,7078.5,0.045984
2017-11-03,7207.759766,0.018261
2017-11-04,7379.950195,0.02389
2017-11-05,7407.410156,0.003721
2017-11-06,7022.759766,-0.051928
2017-11-07,7144.379883,0.017318
2017-11-08,7459.689941,0.044134
2017-11-09,7143.580078,-0.042376
2017-11-10,6618.140137,-0.073554
2017-11-11,6357.600098,-0.039368
2017-11-12,5950.069824,-0.064101
2017-11-13,6559.490234,0.102422
2017-11-14,6635.75,0.011626
2017-11-15,7315.540039,0.102444
2017-11-16,7871.689941,0.076023
2017-11-17,7708.990234,-0.020669
2017-11-18,7790.149902,0.010528
2017-11-19,8036.490234,0.031622
2017-11-20,8200.639648,0.020426
2017-11-21,8071.259766,-0.015777
2017-11-22,8253.549805,0.022585
2017-11-23,8038.77002,-0.026023
2017-11-24,8253.69043,0.026735
2017-11-25,8790.919922,0.06509
2017-11-26,9330.549805,0.061385
2017-11-27,9818.349609,0.05228
2017-11-28,10058.799805,0.02449
2017-11-29,9888.610352,-0.016919
2017-11-30,10233.599609,0.034888
2017-12-01,10975.599609,0.072506
2017-12-02,11074.599609,0.00902
2017-12-03,11323.200195,0.022448
2017-12-04,11657.200195,0.029497
2017-12-05,11916.700195,0.022261
2017-12-06,14291.5,0.199283
2017-12-07,17899.699219,0.252472
2017-12-08,16569.400391,-0.07432
2017-12-09,15178.200195,-0.083962
2017-12-10,15455.400391,0.018263
2017-12-11,16936.800781,0.09585
2017-12-12,17415.400391,0.028258
2017-12-13,16408.199219,-0.057834
2017-12-14,16564.0,0.009495
2017-12-15,17706.900391,0.068999
2017-12-16,19497.400391,0.101119
2017-12-17,19140.800781,-0.01829
2017-12-18,19114.199219,-0.00139
2017-12-19,17776.699219,-0.069974
2017-12-20,16624.599609,-0.06481
2017-12-21,15802.900391,-0.049427
2017-12-22,13831.799805,-0.12473
2017-12-23,14699.200195,0.062711
2017-12-24,13925.799805,-0.052615
2017-12-25,14026.599609,0.007238
2017-12-26,16099.799805,0.147805
2017-12-27,15838.5,-0.01623
2017-12-28,14606.5,-0.077785
2017-12-29,14656.200195,0.003403
2017-12-30,12952.200195,-0.116265
2017-12-31,14156.400391,0.092973
2018-01-01,13657.200195,-0.035263
2018-01-02,14982.099609,0.097011
2018-01-03,15201.0,0.014611
2018-01-04,15599.200195,0.026196
2018-01-05,17429.5,0.117333
2018-01-06,17527.0,0.005594
2018-01-07,16477.599609,-0.059873
2018-01-08,15170.099609,-0.07935
2018-01-09,14595.400391,-0.037884
2018-01-10,14973.299805,0.025892
2018-01-11,13405.799805,-0.104686
2018-01-12,13980.599609,0.042877
2018-01-13,14360.200195,0.027152
2018-01-14,13772.0,-0.04096
2018-01-15,13819.799805,0.003471
2018-01-16,11490.5,-0.168548
2018-01-17,11188.599609,-0.026274
2018-01-18,11474.900391,0.025589
2018-01-19,11607.400391,0.011547
2018-01-20,12899.200195,0.111291
2018-01-21,11600.099609,-0.100712
2018-01-22,10931.400391,-0.057646
2018-01-23,10868.400391,-0.005763
2018-01-24,11359.400391,0.045177
2018-01-25,11259.400391,-0.008803
2018-01-26,11171.400391,-0.007816
2018-01-27,11440.700195,0.024106
2018-01-28,11786.299805,0.030208
2018-01-29,11296.400391,-0.041565
2018-01-30,10106.299805,-0.105352
2018-01-31,10221.099609,0.011359
2018-02-01,9170.540039,-0.102783
2018-02-02,8830.75,-0.037052
2018-02-03,9174.910156,0.038973
2018-02-04,8277.009766,-0.097865
2018-02-05,6955.27002,-0.159688
2018-02-06,7754.0,0.114838
2018-02-07,7621.299805,-0.017114
2018-02-08,8265.589844,0.084538
2018-02-09,8736.980469,0.05703
2018-02-10,8621.900391,-0.013172
2018-02-11,8129.970215,-0.057056
2018-02-12,8926.570312,0.097983
2018-02-13,8598.30957,-0.036773
2018-02-14,9494.629883,0.104244
2018-02-15,10166.400391,0.070753
2018-02-16,10233.900391,0.00664
2018-02-17,11112.700195,0.085871
2018-02-18,10551.799805,-0.050474
2018-02-19,11225.299805,0.063828
2018-02-20,11403.700195,0.015893
2018-02-21,10690.400391,-0.06255
2018-02-22,10005.0,-0.064114
2018-02-23,10301.099609,0.029595
2018-02-24,9813.070312,-0.047376
2018-02-25,9664.730469,-0.015117
2018-02-26,10366.700195,0.072632
2018-02-27,10725.599609,0.03462
2018-02-28,10397.900391,-0.030553
2018-03-01,10951.0,0.053193
2018-03-02,11086.400391,0.012364
2018-03-03,11489.700195,0.036378
2018-03-04,11512.599609,0.001993
2018-03-05,11573.299805,0.005273
2018-03-06,10779.900391,-0.068554
2018-03-07,9965.570312,-0.075542
2018-03-08,9395.009766,-0.057253
2018-03-09,9337.549805,-0.006116
2018-03-10,8866.0,-0.0505
2018-03-11,9578.629883,0.080378
2018-03-12,9205.120117,-0.038994
2018-03-13,9194.849609,-0.001116
2018-03-14,8269.80957,-0.100604
2018-03-15,8300.860352,0.003755
2018-03-16,8338.349609,0.004516
2018-03-17,7916.879883,-0.050546
2018-03-18,8223.679688,0.038753
2018-03-19,8630.650391,0.049488
2018-03-20,8913.469727,0.032769
2018-03-21,8929.280273,0.001774
2018-03-22,8728.469727,-0.022489
2018-03-23,8879.620117,0.017317
2018-03-24,8668.120117,-0.023819
2018-03-25,8495.780273,-0.019882
2018-03-26,8209.400391,-0.033708
2018-03-27,7833.040039,-0.045845
2018-03-28,7954.47998,0.015504
2018-03-29,7165.700195,-0.099162
2018-03-30,6890.52002,-0.038402
2018-03-31,6973.529785,0.012047
2018-04-01,6844.22998,-0.018542
2018-04-02,7083.799805,0.035003
2018-04-03,7456.109863,0.052558
2018-04-04,6853.839844,-0.080775
2018-04-05,6811.470215,-0.006182
2018-04-06,6636.319824,-0.025714
2018-04-07,6911.089844,0.041404
2018-04-08,7023.52002,0.016268
2018-04-09,6770.72998,-0.035992
2018-04-10,6834.759766,0.009457
2018-04-11,6968.319824,0.019541
2018-04-12,7889.25,0.13216
2018-04-13,7895.959961,0.000851
2018-04-14,7986.240234,0.011434
2018-04-15,8329.110352,0.042933
2018-04-16,8058.669922,-0.032469
2018-04-17,7902.089844,-0.01943
2018-04-18,8163.419922,0.033071
2018-04-19,8294.30957,0.016034
2018-04-20,8845.830078,0.066494
2018-04-21,8895.580078,0.005624
2018-04-22,8802.459961,-0.010468
2018-04-23,8930.879883,0.014589
2018-04-24,9697.5,0.085839
2018-04-25,8845.740234,-0.087833
2018-04-26,9281.509766,0.049263
2018-04-27,8987.049805,-0.031725
2018-04-28,9348.480469,0.040217
2018-04-29,9419.080078,0.007552
2018-04-30,9240.549805,-0.018954
2018-05-01,9119.009766,-0.013153
2018-05-02,9235.919922,0.01282
2018-05-03,9743.860352,0.054996
2018-05-04,9700.759766,-0.004423
2018-05-05,9858.150391,0.016225
2018-05-06,9654.799805,-0.020628
2018-05-07,9373.009766,-0.029187
2018-05-08,9234.820312,-0.014743
2018-05-09,9325.179688,0.009785
2018-05-10,9043.94043,-0.030159
2018-05-11,8441.490234,-0.066614
2018-05-12,8504.889648,0.00751
2018-05-13,8723.94043,0.025756
2018-05-14,8716.790039,-0.00082
2018-05-15,8510.379883,-0.02368
2018-05-16,8368.830078,-0.016633
2018-05-17,8094.319824,-0.032802
2018-05-18,8250.969727,0.019353
2018-05-19,8247.179688,-0.000459
2018-05-20,8513.25,0.032262
2018-05-21,8418.990234,-0.011072
2018-05-22,8041.779785,-0.044805
2018-05-23,7557.819824,-0.060181
2018-05-24,7587.339844,0.003906
2018-05-25,7480.140137,-0.014129
2018-05-26,7355.879883,-0.016612
2018-05-27,7368.220215,0.001678
2018-05-28,7135.990234,-0.031518
2018-05-29,7472.589844,0.047169
2018-05-30,7406.52002,-0.008842
2018-05-31,7494.169922,0.011834
2018-06-01,7541.450195,0.006309
2018-06-02,7643.450195,0.013525
2018-06-03,7720.25,0.010048
2018-06-04,7514.470215,-0.026655
2018-06-05,7633.759766,0.015875
2018-06-06,7653.97998,0.002649
2018-06-07,7678.240234,0.00317
2018-06-08,7624.919922,-0.006944
2018-06-09,7531.97998,-0.012189
2018-06-10,6786.02002,-0.099039
2018-06-11,6906.919922,0.017816
2018-06-12,6582.359863,-0.046991
2018-06-13,6349.899902,-0.035316
2018-06-14,6675.350098,0.051253
2018-06-15,6456.580078,-0.032773
2018-06-16,6550.160156,0.014494
2018-06-17,6499.27002,-0.007769
2018-06-18,6734.819824,0.036243
2018-06-19,6769.939941,0.005215
2018-06-20,6776.549805,0.000976
2018-06-21,6729.740234,-0.006908
2018-06-22,6083.689941,-0.095999
2018-06-23,6162.47998,0.012951
2018-06-24,6173.22998,0.001744
2018-06-25,6249.180176,0.012303
2018-06-26,6093.669922,-0.024885
2018-06-27,6157.129883,0.010414
2018-06-28,5903.439941,-0.041203
2018-06-29,6218.299805,0.053335
2018-06-30,6404.0,0.029863
2018-07-01,6385.819824,-0.002839
2018-07-02,6614.180176,0.035761
2018-07-03,6529.589844,-0.012789
2018-07-04,6597.549805,0.010408
2018-07-05,6639.140137,0.006304
2018-07-06,6673.5,0.005175
2018-07-07,6856.930176,0.027486
2018-07-08,6773.879883,-0.012112
2018-07-09,6741.75,-0.004743
2018-07-10,6329.950195,-0.061082
2018-07-11,6394.709961,0.010231
2018-07-12,6228.810059,-0.025943
2018-07-13,6238.049805,0.001483
2018-07-14,6276.120117,0.006103
2018-07-15,6359.640137,0.013308
2018-07-16,6741.75,0.060084
2018-07-17,7321.040039,0.085926
2018-07-18,7370.779785,0.006794
2018-07-19,7466.859863,0.013035
2018-07-20,7354.129883,-0.015097
2018-07-21,7419.290039,0.00886
2018-07-22,7418.490234,-0.000108
2018-07-23,7711.109863,0.039445
2018-07-24,8424.269531,0.092485
2018-07-25,8181.390137,-0.028831
2018-07-26,7951.580078,-0.028089
2018-07-27,8165.009766,0.026841
2018-07-28,8192.150391,0.003324
2018-07-29,8218.459961,0.003212
2018-07-30,8180.47998,-0.004621
2018-07-31,7780.439941,-0.048902
2018-08-01,7624.910156,-0.01999
2018-08-02,7567.149902,-0.007575
2018-08-03,7434.390137,-0.017544
2018-08-04,7032.850098,-0.054011
2018-08-05,7068.47998,0.005066
2018-08-06,6951.799805,-0.016507
2018-08-07,6753.120117,-0.02858
2018-08-08,6305.799805,-0.066239
2018-08-09,6568.22998,0.041617
2018-08-10,6184.709961,-0.05839
2018-08-11,6295.72998,0.017951
2018-08-12,6322.689941,0.004282
2018-08-13,6297.569824,-0.003973
2018-08-14,6199.709961,-0.015539
2018-08-15,6308.52002,0.017551
2018-08-16,6334.72998,0.004155
2018-08-17,6580.629883,0.038818
2018-08-18,6423.759766,-0.023838
2018-08-19,6506.069824,0.012813
2018-08-20,6308.529785,-0.030362
2018-08-21,6488.759766,0.028569
2018-08-22,6376.709961,-0.017268
2018-08-23,6534.879883,0.024804
2018-08-24,6719.959961,0.028322
2018-08-25,6763.189941,0.006433
2018-08-26,6707.259766,-0.00827
2018-08-27,6884.640137,0.026446
2018-08-28,7096.279785,0.030741
2018-08-29,7047.160156,-0.006922
2018-08-30,6978.22998,-0.009781
2018-08-31,7037.580078,0.008505
2018-09-01,7193.25,0.02212
2018-09-02,7272.720215,0.011048
2018-09-03,7260.060059,-0.001741
2018-09-04,7361.660156,0.013994
2018-09-05,6792.830078,-0.077269
2018-09-06,6529.169922,-0.038814
2018-09-07,6467.069824,-0.009511
2018-09-08,6225.97998,-0.03728
2018-09-09,6300.859863,0.012027
2018-09-10,6329.700195,0.004577
2018-09-11,6321.200195,-0.001343
2018-09-12,6351.799805,0.004841
2018-09-13,6517.310059,0.026057
2018-09-14,6512.709961,-0.000706
2018-09-15,6543.200195,0.004682
2018-09-16,6517.180176,-0.003977
2018-09-17,6281.200195,-0.036209
2018-09-18,6371.299805,0.014344
2018-09-19,6398.540039,0.004275
2018-09-20,6519.669922,0.018931
2018-09-21,6734.950195,0.03302
2018-09-22,6721.97998,-0.001926
2018-09-23,6710.629883,-0.001689
2018-09-24,6595.410156,-0.01717
2018-09-25,6446.470215,-0.022582
2018-09-26,6495.0,0.007528
2018-09-27,6676.75,0.027983
2018-09-28,6644.129883,-0.004886
2018-09-29,6601.959961,-0.006347
2018-09-30,6625.560059,0.003575
2018-10-01,6589.620117,-0.005424
2018-10-02,6556.100098,-0.005087
2018-10-03,6502.589844,-0.008162
2018-10-04,6576.689941,0.011395
2018-10-05,6622.47998,0.006962
2018-10-06,6588.310059,-0.00516
2018-10-07,6602.950195,0.002222
2018-10-08,6652.22998,0.007463
2018-10-09,6642.640137,-0.001442
2018-10-10,6585.529785,-0.008598
2018-10-11,6256.240234,-0.050002
2018-10-12,6274.580078,0.002931
2018-10-13,6285.990234,0.001818
2018-10-14,6290.930176,0.000786
2018-10-15,6596.540039,0.048579
2018-10-16,6596.109863,-6.5e-05
2018-10-17,6544.430176,-0.007835
2018-10-18,6476.709961,-0.010348
2018-10-19,6465.410156,-0.001745
2018-10-20,6489.189941,0.003678
2018-10-21,6482.350098,-0.001054
2018-10-22,6487.160156,0.000742
2018-10-23,6475.740234,-0.00176
2018-10-24,6495.839844,0.003104
2018-10-25,6476.290039,-0.00301
2018-10-26,6474.75,-0.000238
2018-10-27,6480.379883,0.00087
2018-10-28,6486.390137,0.000927
2018-10-29,6332.629883,-0.023705
2018-10-30,6334.27002,0.000259
2018-10-31,6317.609863,-0.00263
2018-11-01,6377.779785,0.009524
2018-11-02,6388.439941,0.001671
2018-11-03,6361.259766,-0.004255
2018-11-04,6376.129883,0.002338
2018-11-05,6419.660156,0.006827
2018-11-06,6461.009766,0.006441
2018-11-07,6530.140137,0.0107
2018-11-08,6453.720215,-0.011703
2018-11-09,6385.620117,-0.010552
2018-11-10,6409.220215,0.003696
2018-11-11,6411.27002,0.00032
2018-11-12,6371.27002,-0.006239
2018-11-13,6359.490234,-0.001849
2018-11-14,5738.350098,-0.097671
2018-11-15,5648.029785,-0.01574
2018-11-16,5575.549805,-0.012833
2018-11-17,5554.330078,-0.003806
2018-11-18,5623.540039,0.012461
2018-11-19,4871.490234,-0.133732
2018-11-20,4451.870117,-0.086138
2018-11-21,4602.169922,0.033761
2018-11-22,4365.939941,-0.05133
2018-11-23,4347.109863,-0.004313
2018-11-24,3880.76001,-0.107278
2018-11-25,4009.969971,0.033295
2018-11-26,3779.129883,-0.057567
2018-11-27,3820.719971,0.011005
2018-11-28,4257.419922,0.114298
2018-11-29,4278.84668,0.005033
2018-11-30,4017.268555,-0.061133
2018-12-01,4214.671875,0.049139
2018-12-02,4139.87793,-0.017746
2018-12-03,3894.130859,-0.059361
2018-12-04,3956.893799,0.016117
2018-12-05,3753.994873,-0.051277
2018-12-06,3521.101807,-0.062039
2018-12-07,3419.937256,-0.028731
2018-12-08,3476.114746,0.016426
2018-12-09,3614.234375,0.039734
2018-12-10,3502.656006,-0.030872
2018-12-11,3424.588135,-0.022288
2018-12-12,3486.950195,0.01821
2018-12-13,3313.677246,-0.049692
2018-12-14,3242.484863,-0.021484
2018-12-15,3236.761719,-0.001765
2018-12-16,3252.839111,0.004967
2018-12-17,3545.864746,0.090083
2018-12-18,3696.059082,0.042358
2018-12-19,3745.950684,0.013499
2018-12-20,4134.441406,0.10371
2018-12-21,3896.543701,-0.05754
2018-12-22,4014.182617,0.030191
2018-12-23,3998.980225,-0.003787
2018-12-24,4078.599121,0.01991
2018-12-25,3815.490723,-0.06451
2018-12-26,3857.297607,0.010957
2018-12-27,3654.833496,-0.052489
2018-12-28,3923.918701,0.073624
2018-12-29,3820.408691,-0.026379
